"listener"	"artist_name"	"album_name"	"song_name"	"artist_popularity"	"album_popularity"	"song_popularity"	"acousticness"	"danceability"	"energy"	"instrumentalness"	"liveness"	"loudness"	"speechiness"	"tempo"	"valence"
"1324"	41	"Bee Gees"	"Greatest"	"How Deep Is Your Love"	77	74	74	0.105	0.633	0.357	0	0.133	-9.366	0.0264	104.938	0.674
"1326"	45	"Lady Antebellum"	"Need You Now"	"Need You Now"	72	62	70	0.0298	0.581	0.717	0.000186	0.243	-4.433	0.0318	107.884	0.316
"1328"	46	"Michael Jackson"	"Thriller 25 Super Deluxe Edition"	"P.Y.T. (Pretty Young Thing)"	85	77	70	0.23	0.888	0.815	0.000424	0.127	-4.909	0.0404	127.273	0.961
"1329"	45	"The Script"	"The Script"	"The Man Who Can't Be Moved"	79	62	63	0.437	0.605	0.629	0	0.097	-5.051	0.0279	99.894	0.308
"1331"	46	"Groove Armada"	"Lovebox"	"Think Twice"	61	49	42	0.688	0.583	0.466	0.000874	0.111	-7.593	0.0268	119.033	0.233
"1334"	52	"Sting"	"Ten Summoner's Tales"	"Fields Of Gold"	73	65	66	0.372	0.651	0.339	0.0141	0.0739	-11.917	0.0246	103.996	0.32
"1336"	50	"Katie Melua"	"Secret Symphony (Bonus Edition)"	"Two Bare Feet - Live In Berlin"	61	25	9	0.205	0.677	0.883	0.000115	0.97	-5.695	0.133	104.04	0.486
"1339"	47	"Depeche Mode"	"The Singles 86-98"	"Enjoy the Silence"	76	66	69	0.2	0.663	0.838	0.000177	0.0782	-5.744	0.0286	112.788	0.752
"1340"	48	"Blondie"	"Best Of Blondie"	"Heart Of Glass - Special Mix"	71	66	70	0.015	0.694	0.577	0.00836	0.0853	-14.63	0.0308	114.478	0.845
"1344"	39	"Dirty Vegas"	"Dirty Vegas"	"Days Go By"	44	44	48	0.0499	0.786	0.853	0.0872	0.35	-8.274	0.0688	126.99	0.309
"1346"	38	"Sia"	"Some People Have REAL Problems (International Version)"	"Soon We'll Be Found"	89	51	51	0.223	0.518	0.589	0.000947	0.326	-5.3	0.0341	129.777	0.415
"1349"	36	"Melanie Fiona"	"The Bridge"	"Give It To Me Right"	53	48	43	0.112	0.73	0.644	0	0.414	-6.433	0.0524	116.334	0.782
"1350"	39	"Paloma Faith"	"Do You Want The Truth Or Something Beautiful?"	"New York - Radio Edit"	70	54	49	0.127	0.628	0.679	2.75e-05	0.374	-4.114	0.0365	98.018	0.554
"1351"	36	"Oh Land"	"Oh Land"	"Wolf & I"	51	39	41	0.204	0.417	0.382	0.0176	0.149	-9.744	0.0363	134.754	0.101
"1353"	38	"Fiona Apple"	"Tidal"	"Criminal"	61	56	60	0.0129	0.595	0.804	1.97e-05	0.299	-7.911	0.0326	89.846	0.586
"1354"	43	"Wham!"	"Make It Big"	"Everything She Wants"	70	70	61	0.321	0.9	0.459	0.00399	0.165	-15.557	0.0366	115.091	0.962
"1356"	40	"Kimbra"	"Vows (Deluxe Version)"	"Settle Down"	69	45	47	0.0791	0.763	0.666	2.98e-06	0.0733	-6.34	0.0537	93.994	0.449
"1358"	42	"KT Tunstall"	"Festival Songs"	"Suddenly I See"	63	18	3	0.225	0.587	0.767	0	0.112	-5.713	0.0449	100.38	0.664
"1360"	45	"Marc Anthony"	"Marc Anthony"	"You Sang To Me"	82	55	53	0.0103	0.578	0.894	2.66e-06	0.216	-5.42	0.0296	165.98	0.741
"1361"	42	"Sonique"	"Hear My Cry"	"It Feels So Good"	50	50	58	0.0117	0.634	0.677	0.00103	0.126	-7.278	0.0304	135.012	0.558
"1363"	40	"Jason Mraz"	"We Sing. We Dance. We Steal Things."	"I'm Yours"	81	78	83	0.595	0.686	0.457	0	0.105	-8.322	0.0468	150.953	0.718
"1368"	44	"Jamiroquai"	"Dynamite"	"Seven Days in Sunny June"	71	57	60	0.2	0.707	0.797	0	0.302	-7.143	0.0435	105.395	0.633
"1369"	43	"Basia"	"London Warsaw New York"	"Cruising for Bruising"	46	26	30	0.0862	0.79	0.533	0.00541	0.0381	-14.303	0.0358	120.072	0.981
"1370"	44	"James Blunt"	"Some Kind Of Trouble (Deluxe Edition)"	"I'll Be Your Man"	77	55	49	0.00951	0.663	0.9	0	0.0529	-4.08	0.0365	96.992	0.897
"1372"	42	"Adam Rafferty"	"I Remember Michael (A Michael Jackson Solo Guitar Tribute)"	"Don't Stop Till You Get Enough"	39	33	13	0.471	0.72	0.453	0.268	0.11	-14.828	0.0973	122.367	0.734
"1373"	45	"3 Doors Down"	"Seventeen Days"	"Landing In London"	74	54	45	0.481	0.48	0.501	2.81e-06	0.123	-6.75	0.0264	147.403	0.168
"1375"	39	"Stevie Wonder"	"Songs In The Key Of Life"	"Isn't She Lovely"	79	64	63	0.182	0.481	0.826	0.00352	0.324	-6.974	0.0851	118.679	0.819
"1376"	41	"Chris Cornell"	"Euphoria Morning"	"Can't Change Me"	66	43	41	0.0299	0.48	0.829	0	0.0978	-6.302	0.052	162.942	0.548
"1377"	38	"Alicia Keys"	"As I Am (Expanded Edition)"	"No One"	81	71	79	0.0209	0.644	0.548	8.68e-06	0.134	-5.416	0.0286	90.042	0.166
"1378"	39	"Eurythmics"	"Ultimate Collection"	"There Must Be an Angel (Playing with My Heart)"	72	53	55	0.267	0.583	0.776	0	0.112	-5.495	0.0358	112.129	0.608
"1379"	39	"Queen"	"Innuendo (2011 Remaster)"	"The Show Must Go On - Remastered 2011"	93	67	71	0.409	0.426	0.687	0	0.112	-6.926	0.0329	84.141	0.189
"1380"	39	"Adele"	"25"	"Hello"	85	76	71	0.329	0.47	0.431	0	0.0854	-6.129	0.0342	157.98	0.289
"1382"	45	"Amy Winehouse"	"Back To Black"	"Back To Black"	79	76	76	0.123	0.49	0.725	2.68e-05	0.0983	-3.304	0.0392	123.28	0.335
"1383"	47	"Foreigner"	"Foreigner [Expanded]"	"Cold as Ice"	72	58	65	0.0987	0.516	0.486	1.48e-06	0.143	-11.81	0.0272	132.542	0.471
"1385"	39	"Moby"	"Play"	"Porcelain"	73	66	68	0.00147	0.515	0.613	0.202	0.449	-8.423	0.0305	94.925	0.357
"1387"	45	"Marlon Roudette"	"Matter Fixed"	"New Age"	53	42	49	0.287	0.719	0.636	0.0642	0.113	-7.555	0.0292	94.815	0.346
"1388"	44	"Michael Jackson"	"BLOOD ON THE DANCE FLOOR/ HIStory In The Mix"	"Blood on the Dance Floor"	85	53	57	0.0135	0.807	0.741	0.0316	0.06	-4.472	0.083	108.989	0.558
"1390"	45	"Boston"	"Boston"	"More Than a Feeling"	71	72	77	0.000894	0.377	0.682	0.00217	0.0504	-8.039	0.0299	108.736	0.288
"1393"	38	"Radiohead"	"The Bends"	"High And Dry"	81	70	72	0.0718	0.418	0.383	0.0177	0.0896	-11.782	0.0257	87.773	0.352
"1395"	38	"Carrie Underwood"	"Blown Away"	"Blown Away"	76	61	62	0.0909	0.531	0.843	0	0.0283	-2.569	0.0429	136.991	0.392
"1397"	40	"Yusuf / Cat Stevens"	"Mona Bone Jakon"	"Lady D'Arbanville"	74	53	54	0.522	0.53	0.27	1.35e-06	0.0802	-11.721	0.0344	101.114	0.599
"1398"	41	"Joan Osborne"	"Relish"	"One Of Us"	55	56	64	0.0136	0.474	0.502	1.31e-05	0.119	-7.988	0.0254	87.612	0.369
"1400"	36	"Lady Gaga"	"Joanne (Deluxe)"	"Million Reasons"	91	75	79	0.437	0.665	0.424	0	0.107	-7.838	0.0444	129.911	0.134
"1402"	34	"Nelly Furtado"	"Loose (International Version)"	"Say It Right - Main"	74	66	64	0.0476	0.872	0.872	0.00112	0.0543	-6.328	0.139	116.948	0.809
"1403"	35	"Michael Jackson"	"Scream"	"Dirty Diana - 2012 Remaster"	85	69	63	0.178	0.734	0.801	0.000401	0.324	-4.525	0.0437	131.424	0.331
"1405"	39	"Nickelback"	"Dark Horse"	"If Today Was Your Last Day"	79	70	67	8.67e-05	0.485	0.911	0	0.092	-5.749	0.0355	89.956	0.568
"1409"	42	"Green Day"	"Boulevard of Broken Dreams"	"Boulevard of Broken Dreams"	83	60	69	0.00394	0.49	0.679	1.54e-05	0.0383	-3.68	0.0309	167.046	0.506
"1410"	39	"Megadeth"	"Rust In Peace"	"Holy Wars...The Punishment Due - Remastered 2004"	71	63	64	0.00177	0.325	0.985	0.107	0.351	-3.941	0.151	125.307	0.221
"1411"	36	"Triumph"	"Greatest Hits Remixed (Deluxe Edition)"	"Follow Your Heart"	51	50	34	0.000192	0.433	0.911	0.0114	0.118	-6.206	0.0472	125.258	0.512
"1412"	33	"Accept"	"Balls To The Wall"	"Balls to the Wall"	58	51	58	0.00392	0.544	0.739	0.000143	0.168	-7.383	0.0517	118.287	0.328
"1413"	32	"Iron Maiden"	"The Number Of The Beast (2015 Remaster)"	"Run to the Hills - 2015 Remaster"	77	67	68	0.0286	0.249	0.943	0.00401	0.162	-5.188	0.0669	173.671	0.458
"1414"	32	"Rammstein"	"Sehnsucht"	"Du hast"	86	69	72	0.00369	0.64	0.922	0.055	0.332	-6.283	0.0385	125.105	0.716
"1415"	36	"Rage Against The Machine"	"Evil Empire"	"Bulls On Parade"	75	66	72	0.0124	0.412	0.919	0.0601	0.424	-7.291	0.184	166.367	0.572
"1416"	34	"Godsmack"	"Good Times, Bad Times - Ten Years of Godsmack"	"Greed"	73	60	52	1.81e-05	0.527	0.764	2.68e-05	0.144	-6.257	0.0419	102.924	0.662
"1417"	35	"Trivium"	"The Sin And The Sentence"	"The Heart From Your Hate"	70	64	65	0.00876	0.582	0.928	5.03e-06	0.297	-4.659	0.0635	113.043	0.565
"1418"	32	"Deep Purple"	"Hard Rock Melodies"	"Stormbringer"	71	0	0	0.0203	0.345	0.915	2.96e-06	0.131	-7.075	0.0607	177.555	0.593
"1419"	31	"Pat Benatar"	"Ultimate Collection"	"Heartbreaker"	65	47	48	0.0628	0.463	0.802	1.94e-05	0.487	-2.184	0.078	156.205	0.733
"1420"	32	"Three Days Grace"	"You Don't Get Me High Anymore"	"You Don't Get Me High Anymore"	79	46	54	0.00069	0.497	0.956	1.38e-06	0.173	-4.383	0.0445	96.495	0.231
"1421"	31	"Judas Priest"	"Painkiller"	"Night Crawler"	70	58	47	0.000148	0.481	0.981	0.0555	0.144	-6.456	0.143	97.106	0.102
"1422"	28	"Evanescence"	"Synthesis"	"Imperfection"	74	48	39	0.202	0.528	0.837	3.65e-05	0.123	-3.575	0.0535	83.003	0.355
"1423"	30	"Red Hot Chili Peppers"	"Greatest Hits"	"Fortune Faded"	86	65	59	0.00163	0.524	0.946	0	0.242	-3.081	0.0395	119.156	0.613
"1424"	29	"Rush"	"Grace Under Pressure"	"Red Sector A"	70	42	41	0.0112	0.621	0.814	0.000625	0.129	-8.132	0.0335	114.612	0.505
"1425"	30	"Rory Gallagher"	"Calling Card (Remastered 2017)"	"Moonchild"	53	38	37	0.0433	0.445	0.94	0.00284	0.423	-10.656	0.0573	98.472	0.557
"1426"	29	"McAuley Schenker Group"	"MSG"	"We Believe In Love"	36	37	18	0.00169	0.46	0.914	3.46e-05	0.195	-7.841	0.0666	85.42	0.559
"1427"	30	"Avenged Sevenfold"	"City Of Evil (PA Version)"	"Bat Country"	79	67	68	0.000248	0.541	0.968	8.28e-06	0.423	-4.129	0.0396	125.04	0.505
"1428"	31	"Rainbow"	"Finyl Vinyl"	"Jealous Lover"	63	32	30	0.289	0.577	0.683	2.96e-05	0.451	-7.328	0.0394	99.55	0.779
"1429"	27	"Sweet"	"Shaun White Snowboarding: Official Soundtrack"	"Ballroom Blitz"	63	55	51	0.000867	0.557	0.919	0.000948	0.0394	-5.602	0.0751	108.524	0.804
"1430"	27	"Maroon 5"	"Hands All Over (Revised International Deluxe)"	"If I Ain’t Got You - Live"	89	53	50	0.587	0.5	0.41	0	0.0969	-8.261	0.0271	114.394	0.218
"1431"	28	"Velvet Revolver"	"Contraband"	"Fall to Pieces"	59	58	59	0.000429	0.464	0.887	0.333	0.126	-4.65	0.0499	132.759	0.23
"1432"	28	"Mr. Big"	"Lean Into It [Expanded]"	"Green-Tinted Sixties Mind - 2010 Remastered Version"	62	63	42	0.0212	0.448	0.767	2.57e-05	0.234	-6.391	0.0315	106.365	0.254
"1433"	29	"Placebo"	"Black Market Music"	"Slave to the Wage"	69	52	45	0.00031	0.513	0.962	0.686	0.245	-5.93	0.0752	142.211	0.488
"1434"	32	"Joe Bonamassa"	"A New Day Yesterday"	"If Heartaches Were Nickels"	63	28	23	0.12	0.368	0.582	0.0103	0.151	-5.122	0.0385	146.306	0.604
"1435"	28	"Journey"	"Armageddon - The Album"	"Remember Me"	77	68	42	0.0678	0.51	0.896	0	0.167	-4.107	0.0471	108.962	0.591
"1436"	30	"Skid Row"	"Skid Row"	"I Remember You"	66	66	67	0.00642	0.345	0.531	7.28e-06	0.14	-12.708	0.0305	176.302	0.49
"1437"	29	"Crimson Glory"	"Transcendence"	"Painted Skies"	32	18	15	0.0521	0.533	0.741	0	0.0874	-10.724	0.0466	102.084	0.374
"1438"	33	"Yngwie Malmsteen"	"Odyssey"	"Hold On"	54	44	32	0.0464	0.386	0.727	0	0.202	-9.518	0.0375	102.811	0.508
"1439"	31	"David Bowie"	"The Rise And Fall Of Ziggy Stardust And The Spiders From Mars (2012 Remastered Version)"	"Starman - 2012 Remastered Version"	82	70	71	0.166	0.486	0.45	2.06e-06	0.54	-10.298	0.0267	100.456	0.55
"1440"	32	"Van Halen"	"Balance"	"Feelin'"	76	54	27	0.00219	0.229	0.819	7.46e-06	0.0742	-6.567	0.0624	79.918	0.341
"1441"	30	"Default"	"The Fallout (Limited Edition)"	"Wasting My Time"	57	55	61	0.00171	0.449	0.776	0	0.0698	-5.594	0.0322	148.11	0.198
"1442"	31	"Firehouse"	"Hold Your Fire"	"When I Look Into Your Eyes"	58	50	57	0.00288	0.396	0.612	4.71e-05	0.233	-8.039	0.0277	146.759	0.241
"1443"	31	"Staind"	"Break The Cycle (Parental Advisory)"	"Outside - Original"	69	60	59	0.00844	0.515	0.594	0.00658	0.0752	-4.708	0.0262	146.564	0.218
"1444"	34	"Anathema"	"Alternative 4"	"Lost Control"	54	36	36	0.32	0.644	0.503	0.0574	0.161	-8.28	0.0374	117.996	0.111
"1445"	32	"The Rasmus"	"Dead Letters"	"Guilty"	60	58	47	0.0042	0.503	0.8	1.51e-06	0.0967	-4.097	0.0327	136.021	0.31
"1446"	33	"Intwine"	"Perfect"	"Cruel Man"	35	29	35	0.104	0.473	0.815	0.00293	0.108	-4.585	0.039	172.128	0.556
"1447"	30	"The Afters"	"Beautiful Love - 6 Classic Christian Hit Songs"	"Beautiful Love"	60	18	25	0.00014	0.445	0.822	0.000603	0.211	-3.612	0.0364	132.008	0.376
"1449"	31	"The Kinks"	"Sleepwalker"	"Mr. Big Man"	72	27	15	0.197	0.392	0.484	0.0125	0.26	-10.03	0.0326	172.052	0.684
"1450"	32	"Hit Mix"	"Stay"	"Stay (Origionally Performed by Rihanna feat. Mikky Ekko) [Karaoke Version]"	14	0	1	0.99	0.835	0.339	0.946	0.112	-22.011	0.062	111.988	0.826
"1452"	35	"Norah Jones"	"Feels Like Home"	"Sunrise"	76	67	68	0.941	0.526	0.299	0.097	0.106	-13.797	0.031	156.848	0.679
"1453"	36	"Orchestral Manoeuvres In The Dark"	"The OMD Singles"	"Walking On The Milky Way"	64	53	41	0.0273	0.467	0.847	5.68e-06	0.132	-4.931	0.0365	81.599	0.267
"1455"	31	"Daft Punk"	"Random Access Memories"	"Instant Crush"	82	73	73	0.0422	0.775	0.585	0.619	0.077	-9.516	0.0271	109.942	0.518
"1458"	32	"Paul McCartney"	"Off The Ground"	"Hope Of Deliverance"	75	33	38	0.181	0.638	0.786	5.3e-06	0.104	-10.915	0.0341	159.996	0.812
"1460"	29	"Starsailor"	"Love Is Here"	"Alcoholic"	52	45	39	0.351	0.406	0.432	0	0.256	-9.488	0.0367	100.951	0.325
"1462"	29	"Galantis"	"Bones (feat. OneRepublic)"	"Bones (feat. OneRepublic)"	79	72	81	0.00464	0.66	0.788	0	0.179	-5.844	0.0374	120.048	0.494
"1463"	26	"Counting Crows"	"Films About Ghosts (The Best Of Counting Crows)"	"Big Yellow Taxi"	73	54	53	0.00204	0.669	0.873	0	0.137	-4.315	0.0494	88.029	0.827
"1464"	31	"John Lee Hooker"	"Burnin'"	"Boom Boom"	58	47	54	0.62	0.441	0.455	0.00187	0.135	-14.207	0.0485	160.9	0.918
"1466"	26	"Rebecca Ferguson"	"Heaven (Deluxe)"	"Nothing's Real but Love"	51	48	49	0.533	0.45	0.494	1.3e-06	0.0517	-5.368	0.0389	143.988	0.354
"1468"	26	"Europe"	"Prisoners In Paradise"	"I'll Cry For You"	68	43	44	0.00304	0.541	0.742	0	0.124	-7.79	0.0284	99.032	0.342
"1469"	28	"a-ha"	"Time And Again: The Ultimate a-ha"	"Lifelines - 2016 Remaster"	74	47	30	0.00134	0.439	0.819	0.00207	0.356	-7.251	0.0419	80.234	0.423
"1471"	29	"Rock Mafia"	"The Big Bang"	"The Big Bang"	52	51	59	0.124	0.902	0.816	8.94e-06	0.18	-3.077	0.0312	96.01	0.894
"1475"	29	"ABBA"	"The Album"	"Take A Chance On Me"	80	61	67	0.163	0.684	0.675	0	0.242	-8.123	0.0257	107.064	0.924
"1477"	29	"Sophie B. Hawkins"	"The Best Of Sophie B. Hawkins"	"Only Love (The Ballad of Sleeping Beauty)"	49	44	10	0.425	0.656	0.733	0	0.0712	-6.87	0.031	104.999	0.437
"1478"	28	"Supertramp"	"Breakfast In America (Remastered)"	"The Logical Song - Remastered 2010"	72	50	50	0.569	0.616	0.75	0.000209	0.14	-6.151	0.0458	119.725	0.755
"1480"	28	"Paolo Nutini"	"Sunny Side Up"	"Coming up Easy"	69	62	55	0.313	0.616	0.563	0	0.548	-6.414	0.04	113.737	0.629
"1482"	31	"Gary Moore"	"Ballads & Blues 1982-1994"	"Always Gonna Love You"	59	38	33	0.0531	0.214	0.539	0.000363	0.324	-10.256	0.0385	189.333	0.227
"1483"	32	"Pink Floyd"	"The Dark Side Of The Moon [Remastered] (Remastered Version)"	"Money - 2011 Remastered Version"	83	66	65	0.0241	0.469	0.537	0.00201	0.269	-10.421	0.152	124.193	0.783
"1484"	29	"Sara Bareilles"	"The Blessed Unrest"	"Brave"	75	65	69	0.00502	0.551	0.836	2.1e-05	0.0425	-3.838	0.0524	185.063	0.758
"1486"	30	"Amy Winehouse"	"Back To Black"	"You Know I'm No Good"	79	76	72	0.0132	0.705	0.806	0.00428	0.0701	-3.607	0.0309	103.383	0.734
"1487"	27	"Dan Wilson"	"Free Life"	"Cry"	35	25	7	0.133	0.434	0.642	0	0.117	-3.047	0.0253	90.86	0.461
"1490"	24	"Done Again"	"Insensitive (In the Style of Jann Arden) [Performance Track with Demonstration Vocals]"	"Insensitive (In the Style of Jann Arden) [Performance Track with Demonstration Vocals]"	47	7	12	0.439	0.556	0.331	9.05e-06	0.218	-15.014	0.0304	184.227	0.309
"1492"	23	"Tracy Chapman"	"New Beginning"	"Give Me One Reason"	73	63	69	0.602	0.608	0.419	7.58e-06	0.108	-10.016	0.0331	100.22	0.602
"1494"	19	"The Decemberists"	"The King Is Dead"	"This Is Why We Fight"	61	38	30	0.00891	0.497	0.863	0.000309	0.434	-5.226	0.0677	110.274	0.229
"1496"	19	"k.d. lang"	"Recollection"	"Constant Craving"	57	55	60	0.0603	0.6	0.77	4.79e-06	0.0967	-5.559	0.0302	128.473	0.321
"1497"	20	"John Mayer"	"Continuum"	"Belief"	87	76	56	0.033	0.664	0.734	0.0404	0.0801	-8.024	0.0343	101.348	0.84
"1498"	18	"Frankie Valli"	"Frankie Valli...Is The Word"	"Grease - 2007 Remaster"	63	55	63	0.156	0.82	0.464	0	0.101	-8.45	0.0481	109.374	0.872
"1499"	19	"Birdy"	"Birdy"	"Skinny Love"	75	68	74	0.952	0.379	0.29	0.00106	0.118	-8.485	0.051	166.467	0.169
"1501"	20	"Feist"	"Let It Die"	"Inside And Out"	64	43	38	0.47	0.635	0.584	2.32e-05	0.104	-6.471	0.225	200.216	0.53
"1502"	18	"John Lennon"	"Imagine"	"Imagine - Remastered"	73	70	76	0.907	0.547	0.257	0.183	0.0935	-12.358	0.0252	75.752	0.169
"1504"	18	"Seafret"	"Oceans - EP"	"Oceans"	66	58	65	0.274	0.404	0.48	8.63e-06	0.132	-8.906	0.0303	129.162	0.2
"1506"	18	"Travis"	"Live At Glastonbury ‘99"	"Writing To Reach You - Live At Glastonbury Festival / 1999"	63	35	33	0.00431	0.222	0.709	0.0162	0.686	-10.287	0.0481	169.323	0.733
"1507"	18	"U2"	"Achtung Baby (Deluxe Edition)"	"One"	81	69	74	0.245	0.392	0.534	0.00104	0.155	-8.793	0.0369	181.305	0.325
"1508"	19	"Rockabye Baby!"	"Lullaby Renditions of Dave Matthews Band"	"American Baby"	66	35	23	0.774	0.821	0.102	0.486	0.119	-20.262	0.0839	119.999	0.859
"1509"	20	"Colbie Caillat"	"Gypsy Heart"	"Try"	76	53	56	0.829	0.611	0.379	0	0.108	-9.703	0.0286	139.962	0.572
"1511"	19	"Nick Cave & The Bad Seeds"	"The Boatman's Call (2011 Remastered Version)"	"Into My Arms - 2011 Remastered Version"	66	58	62	0.894	0.484	0.0874	0.154	0.11	-17.796	0.0394	94.163	0.219
"1513"	18	"West End Stars"	"Grease - The Legendary Musical"	"Those Magic Changes"	29	32	9	0.227	0.76	0.544	2.16e-06	0.121	-10.51	0.0297	124.022	0.88
"1517"	18	"Otis Redding"	"The Dock Of The Bay (Mono)"	"(Sittin' On) The Dock of the Bay - Mono"	73	62	70	0.684	0.769	0.367	1.62e-05	0.081	-11.226	0.0312	103.621	0.535
"1518"	19	"Macy Gray"	"On How Life Is"	"I Try"	65	64	72	0.313	0.593	0.642	0.000582	0.0804	-7.284	0.0299	76.403	0.736
"1521"	17	"Peter Frampton"	"Music To Set The Mood"	"Baby, I Love Your Way"	63	0	5	0.34	0.558	0.414	4.11e-05	0.142	-9.434	0.0288	134.84	0.455
"1522"	18	"Scorpions"	"Crazy World"	"Wind Of Change"	75	69	75	0.371	0.48	0.535	0	0.0929	-10.232	0.0324	75.766	0.293
"1523"	19	"Incubus"	"Make Yourself"	"Drive"	73	69	72	0.0562	0.645	0.792	0.0121	0.119	-7.34	0.036	90.565	0.666
"1524"	18	"Lady Antebellum"	"Lady Antebellum"	"I Run To You"	72	56	59	0.163	0.656	0.786	5.99e-05	0.124	-4.451	0.034	113.963	0.378
"1526"	19	"Breaking Benjamin"	"Phobia (Collector Edition)"	"The Diary of Jane - Acoustic"	77	56	40	0.826	0.458	0.441	0.00578	0.12	-7.053	0.0278	161.119	0.294
"1527"	19	"Marvin Gaye"	"Let's Get It On"	"Let's Get It On"	77	61	67	0.0495	0.55	0.613	1.7e-06	0.078	-10.632	0.0584	165.966	0.571
"1528"	20	"The Connells"	"Ring"	"'74-'75"	54	55	64	0.196	0.522	0.59	0.00431	0.0671	-9.186	0.0257	144.239	0.408
"1529"	18	"The xx"	"xx"	"Crystalised"	73	69	65	0.818	0.765	0.486	0.374	0.084	-12.379	0.0309	122.908	0.422
"1531"	20	"Tori Amos"	"Abnormally Attracted To Sin"	"Welcome To England"	60	20	13	0.333	0.538	0.718	0.00209	0.0981	-7.23	0.0296	145.975	0.623
"1532"	20	"Nirvana"	"MTV Unplugged In New York"	"The Man Who Sold The World"	83	72	73	0.406	0.485	0.738	8.77e-05	0.514	-8.884	0.101	114.713	0.484
"1533"	20	"Toto"	"Toto"	"Georgy Porgy"	77	66	59	0.105	0.821	0.573	0.0642	0.0566	-14.136	0.0718	97.12	0.938
"1534"	19	"Sade"	"Lovers Rock"	"By Your Side"	72	61	66	0.0901	0.653	0.433	0.00394	0.0765	-10.487	0.0295	146.097	0.582
"1537"	20	"Glen Hansard"	"The Swell Season"	"Falling Slowly"	60	31	27	0.541	0.28	0.328	0.00178	0.108	-9.214	0.0284	137.634	0.106
"1539"	19	"Keri Hilson"	"No Boys Allowed (All International Partners Deluxe Version)"	"I Like - Jost & Grubert Radio Mix"	69	46	43	0.0727	0.762	0.815	4.53e-05	0.109	-4.113	0.0651	124.998	0.795
"1541"	20	"The Kelly Family"	"Almost Heaven"	"Fell In Love With An Alien"	55	46	49	0.205	0.677	0.673	0	0.115	-8.938	0.048	92.031	0.467
"1542"	19	"Bryan Adams"	"Cuts Like A Knife"	"Straight From The Heart"	77	52	58	0.0773	0.581	0.235	0	0.116	-18.424	0.0272	84.854	0.315
"1543"	20	"Anastacia"	"Ultimate Collection"	"You'll Never Be Alone"	61	42	34	0.0398	0.457	0.647	2.16e-06	0.0971	-5.515	0.0364	137.877	0.154
"1546"	19	"Lisa Stansfield"	"Biography: The Greatest Hits"	"Change - Edit"	62	48	53	0.0253	0.677	0.845	0.00102	0.325	-8.27	0.0379	105.893	0.639
"1547"	19	"The Pop Heroes"	"A Salute To Nelly Furtado"	"Broken Strings (Made Famous by James Morrison Feat. Nelly Furtado)"	49	1	1	0.00232	0.611	0.585	0	0.146	-6.808	0.029	111.977	0.264
"1548"	19	"Yazoo"	"You and Me Both (Remastered)"	"Nobody's Diary - 2008 Remaster"	59	42	49	0.295	0.829	0.709	0.00132	0.165	-7.002	0.0351	128.776	0.78
"1549"	19	"The Goo Goo Dolls"	"Dizzy Up The Girl"	"Iris"	75	72	77	0.00125	0.315	0.715	7.97e-06	0.0942	-8.072	0.0362	155.925	0.497
"1550"	19	"Christina Perri"	"lovestrong."	"Jar of Hearts"	76	67	73	0.726	0.349	0.348	0	0.12	-6.142	0.0316	74.541	0.0886
"1551"	18	"The Rolling Stones"	"Goats Head Soup (Remastered 2009)"	"Angie"	83	64	71	0.725	0.438	0.541	0.000191	0.102	-6.012	0.0294	136.224	0.396
"1554"	19	"Natalie Merchant"	"Tigerlily"	"Carnival"	57	50	49	0.2	0.601	0.48	0.0955	0.0297	-11.41	0.0732	188.214	0.802
"1555"	19	"Shontelle"	"No Gravity"	"Impossible - Main"	60	61	68	0.385	0.599	0.624	0	0.125	-3.631	0.0343	90.034	0.539
"1557"	24	"Creed"	"Human Clay"	"With Arms Wide Open - New Version With Strings"	70	65	57	0.032	0.32	0.695	0	0.201	-5.756	0.0388	141.91	0.165
"1558"	23	"Ace of Base"	"The Sign (US Album) [Remastered]"	"All That She Wants"	66	66	70	0.00547	0.798	0.625	7.98e-05	0.103	-9.689	0.0548	93.764	0.858
"1560"	25	"Mumford & Sons"	"Babel"	"I Will Wait"	81	62	65	0.0119	0.489	0.775	0.00579	0.206	-5.134	0.0348	131.209	0.435
"1563"	26	"Aqua"	"Aquarium (Special Edition)"	"Turn Back Time"	64	62	47	0.16	0.682	0.579	3.1e-06	0.0786	-15.02	0.0301	104.006	0.535
"1565"	23	"Skin"	"Faithfulness"	"Faithfulness - Radio Mix"	31	26	34	0.446	0.505	0.612	5.3e-05	0.0764	-5.672	0.0405	82.329	0.418
"1567"	24	"Billy Joel"	"Storm Front"	"We Didn't Start the Fire"	79	64	72	0.0771	0.712	0.967	0	0.356	-5.206	0.047	145.024	0.895
"1569"	24	"Hi-Gate"	"Split Personality"	"Out Of Fashion"	24	21	2	0.000805	0.665	0.463	0.0258	0.0868	-17.478	0.0541	88.996	0.912
"1571"	27	"Emeli Sandé"	"Our Version Of Events (Special Edition)"	"Heaven"	72	63	40	0.0345	0.432	0.954	0.0247	0.288	-3.102	0.184	106.6	0.27
"1574"	24	"Imagine Dragons"	"Evolve"	"Believer"	92	86	87	0.0622	0.776	0.78	0	0.081	-4.374	0.128	124.949	0.666
"1576"	27	"Tom Jones"	"The Lead And How To Swing It"	"If I Only Knew"	65	28	36	0.0361	0.719	0.877	9.83e-05	0.308	-7.355	0.0647	115.98	0.769
